option-name,"Boom Chocolate*","Boom Chocolate","boom chocolate","Boom Chocolates","boom chocolates"
option-name,"Chocolate Chip Cookie*","Chocolate Chip Cookie","chocolate chip cookie","Chocolate Chip Cookies","chocolate chip cookies"
option-name,"Salted Caramel*","Salted Caramel","salted caramel","Salted Caramels","salted caramels"
option-name,"Cherry Garcia*","Cherry Garcia","cherry garcia","Cherry Garcias","cherry garcias"
option-name,"Vanilla Toffee Bar*","Vanilla Toffee Bar","vanilla toffee bar","Vanilla Toffee Bars","vanilla toffee bars"
option-name,"Coffee Toffee Bar*","Coffee Toffee Bar","coffee toffee bar","Coffee Toffee Bars","coffee toffee bars"
option-name,"Chocolate Fudge Brownie*","Chocolate Fudge Brownie","chocolate fudge brownie","Chocolate Fudge Brownies","chocolate fudge brownies"
option-name,"Americone Dream*","Americone Dream","americone dream","Americone Dreams","americone dreams"
option-name,"Karamel Sutra*","Karamel Sutra","karamel sutra","Karamel Sutras","karamel sutras"
option-name,"Half Baked*","Half Baked","half baked","Half Bakeds","half bakeds"
option-name,"Sweet Lassi   ($3.95)*","Sweet Lassi   ($3.95)","sweet lassi   ($3.95)","Sweet Lassi   ($3.95)s","sweet lassi   ($3.95)s","Sweet Lassi","sweet lassi","Sweet Lassis","sweet lassis"
option-name,"A7. French Fries    ($4.25)*","A7. French Fries    ($4.25)","a7. french fries    ($4.25)","A7. French Fries    ($4.25)s","a7. french fries    ($4.25)s","French Fries","french fries","French Frie","french frie"
option-name,"S5. Greek Salad   ($8.50)*","S5. Greek Salad   ($8.50)","s5. greek salad   ($8.50)","S5. Greek Salad   ($8.50)s","s5. greek salad   ($8.50)s","Greek Salad","greek salad","Greek Salads","greek salads"
option-name,"S9. Falafel Salad    ($8.50)*","S9. Falafel Salad    ($8.50)","s9. falafel salad    ($8.50)","S9. Falafel Salad    ($8.50)s","s9. falafel salad    ($8.50)s","Falafel Salad","falafel salad","Falafel Salads","falafel salads"
option-name,"S10. Sweet Kale & Cheese Salad   ($9.50)*","S10. Sweet Kale & Cheese Salad   ($9.50)","s10. sweet kale & cheese salad   ($9.50)","S10. Sweet Kale & Cheese Salad   ($9.50)s","s10. sweet kale & cheese salad   ($9.50)s","Sweet Kale & Cheese Salad","sweet kale & cheese salad","Sweet Kale & Cheese Salads","sweet kale & cheese salads","Sweet Kale","sweet kale","Sweet Kales","sweet kales"
option-name,"Wrap    ($10.95)*","Wrap    ($10.95)","wrap    ($10.95)","Wrap    ($10.95)s","wrap    ($10.95)s","Wrap","wrap","Wraps","wraps"
option-name,"Omelet    ($12.95)*","Omelet    ($12.95)","omelet    ($12.95)","Omelet    ($12.95)s","omelet    ($12.95)s","Omelet","omelet","Omelets","omelets"
option-name,"Chicken *","Chicken ","chicken ","Chicken s","chicken s","Chicken","chicken","Chickens","chickens"
option-name,"Lamb & Beef *","Lamb & Beef ","lamb & beef ","Lamb & Beef s","lamb & beef s","Lamb & Beef","lamb & beef","Lamb & Beefs","lamb & beefs","Lamb","lamb","Lambs","lambs"
option-name,"Single Waffle   ($5.50)*","Single Waffle   ($5.50)","single waffle   ($5.50)","Single Waffle   ($5.50)s","single waffle   ($5.50)s","Single Waffle","single waffle","Single Waffles","single waffles"
option-name,"Double Waffle   ($8.50)*","Double Waffle   ($8.50)","double waffle   ($8.50)","Double Waffle   ($8.50)s","double waffle   ($8.50)s","Double Waffle","double waffle","Double Waffles","double waffles"
option-name,"Bananas   ($1.00)*","Bananas   ($1.00)","bananas   ($1.00)","Bananas   ($1.00)s","bananas   ($1.00)s","Bananas","bananas","Banana","banana"
option-name,"Mangos   ($1.50)*","Mangos   ($1.50)","mangos   ($1.50)","Mangos   ($1.50)s","mangos   ($1.50)s","Mangos","mangos","Mango","mango"
option-name,"Strawberries   ($1.50)*","Strawberries   ($1.50)","strawberries   ($1.50)","Strawberries   ($1.50)s","strawberries   ($1.50)s","Strawberries","strawberries","Strawberrie","strawberrie"
option-name,"Raspberries*","Raspberries","raspberries","Raspberrie","raspberrie"
option-name,"8 oz.   ($5.00)*","8 oz.   ($5.00)","8 oz.   ($5.00)s","8 oz.","8 oz.s"
option-name,"12 oz.   ($7.00)*","12 oz.   ($7.00)","12 oz.   ($7.00)s","12 oz.","12 oz.s"
option-name,"Make Gluten Free*","Make Gluten Free","make gluten free","Make Gluten Frees","make gluten frees"
option-name,"Prepare Gluten Free*","Prepare Gluten Free","prepare gluten free","Prepare Gluten Frees","prepare gluten frees"
option-name,"Prepare Vegan*","Prepare Vegan","prepare vegan","Prepare Vegans","prepare vegans"
option-name,"Prepare Gluten Free and Vegan*","Prepare Gluten Free and Vegan","prepare gluten free and vegan","Prepare Gluten Free and Vegans","prepare gluten free and vegans"
option-name,"8 oz.   ($4.00)*","8 oz.   ($4.00)","8 oz.   ($4.00)s","8 oz.","8 oz.s"
option-name,"12 oz.   ($6.00)*","12 oz.   ($6.00)","12 oz.   ($6.00)s","12 oz.","12 oz.s"
option-name,"8 oz.   ($12.00)*","8 oz.   ($12.00)","8 oz.   ($12.00)s","8 oz.","8 oz.s"
option-name,"12 oz.   ($18.00)*","12 oz.   ($18.00)","12 oz.   ($18.00)s","12 oz.","12 oz.s"
option-name,"8 oz.   ($4.50)*","8 oz.   ($4.50)","8 oz.   ($4.50)s","8 oz.","8 oz.s"
option-name,"12 oz.   ($6.50)*","12 oz.   ($6.50)","12 oz.   ($6.50)s","12 oz.","12 oz.s"
option-name,"Add Chicken   ($2.75)*","Add Chicken   ($2.75)","add chicken   ($2.75)","Add Chicken   ($2.75)s","add chicken   ($2.75)s","Add Chicken","add chicken","Add Chickens","add chickens"
option-name,"Add Avocado   ($2.00)*","Add Avocado   ($2.00)","add avocado   ($2.00)","Add Avocado   ($2.00)s","add avocado   ($2.00)s","Add Avocado","add avocado","Add Avocados","add avocados"
option-name,"8 oz.   ($5.50)*","8 oz.   ($5.50)","8 oz.   ($5.50)s","8 oz.","8 oz.s"
option-name,"12 oz.   ($8.00)*","12 oz.   ($8.00)","12 oz.   ($8.00)s","12 oz.","12 oz.s"
option-name,"Kale*","Kale","kale","Kales","kales"
option-name,"Romaine*","Romaine","romaine","Romaines","romaines"
option-name,"Lebanese Salad*","Lebanese Salad","lebanese salad","Lebanese Salads","lebanese salads"
option-name,"Tahini Salad*","Tahini Salad","tahini salad","Tahini Salads","tahini salads"
option-name,"Make Vegan*","Make Vegan","make vegan","Make Vegans","make vegans"
option-name,"Add Pita*","Add Pita","add pita","Add Pitas","add pitas"
option-name,"Add Kale   ($1.00)*","Add Kale   ($1.00)","add kale   ($1.00)","Add Kale   ($1.00)s","add kale   ($1.00)s","Add Kale","add kale","Add Kales","add kales"
option-name,"Add Shredded Chicken   ($2.00)*","Add Shredded Chicken   ($2.00)","add shredded chicken   ($2.00)","Add Shredded Chicken   ($2.00)s","add shredded chicken   ($2.00)s","Add Shredded Chicken","add shredded chicken","Add Shredded Chickens","add shredded chickens"
option-name,"Add Bacon   ($2.00)*","Add Bacon   ($2.00)","add bacon   ($2.00)","Add Bacon   ($2.00)s","add bacon   ($2.00)s","Add Bacon","add bacon","Add Bacons","add bacons"
option-name,"Add Chicken Breast Chunks   ($2.50)*","Add Chicken Breast Chunks   ($2.50)","add chicken breast chunks   ($2.50)","Add Chicken Breast Chunks   ($2.50)s","add chicken breast chunks   ($2.50)s","Add Chicken Breast Chunks","add chicken breast chunks","Add Chicken Breast Chunk","add chicken breast chunk"
option-name,"Add Lamb   ($2.50)*","Add Lamb   ($2.50)","add lamb   ($2.50)","Add Lamb   ($2.50)s","add lamb   ($2.50)s","Add Lamb","add lamb","Add Lambs","add lambs"
option-name,"Add Beef   ($2.50)*","Add Beef   ($2.50)","add beef   ($2.50)","Add Beef   ($2.50)s","add beef   ($2.50)s","Add Beef","add beef","Add Beefs","add beefs"
option-name,"Add Shrimp   ($3.00)*","Add Shrimp   ($3.00)","add shrimp   ($3.00)","Add Shrimp   ($3.00)s","add shrimp   ($3.00)s","Add Shrimp","add shrimp","Add Shrimps","add shrimps"
option-name,"Tzatziki Salad*","Tzatziki Salad","tzatziki salad","Tzatziki Salads","tzatziki salads"
option-name,"Fennel Garlic Potatoes*","Fennel Garlic Potatoes","fennel garlic potatoes","Fennel Garlic Potatoe","fennel garlic potatoe"
option-name,"Flour Tortilla*","Flour Tortilla","flour tortilla","Flour Tortillas","flour tortillas"
option-name,"Pita Pocket   ($0.50)*","Pita Pocket   ($0.50)","pita pocket   ($0.50)","Pita Pocket   ($0.50)s","pita pocket   ($0.50)s","Pita Pocket","pita pocket","Pita Pockets","pita pockets"
option-name,"Add Bacon   ($2.75)*","Add Bacon   ($2.75)","add bacon   ($2.75)","Add Bacon   ($2.75)s","add bacon   ($2.75)s","Add Bacon","add bacon","Add Bacons","add bacons"
option-name,"Saffron Rice*","Saffron Rice","saffron rice","Saffron Rices","saffron rices"
option-name,"Steamed Broccoli*","Steamed Broccoli","steamed broccoli","Steamed Broccolis","steamed broccolis"
option-name,"Seasoned Chicken *","Seasoned Chicken ","seasoned chicken ","Seasoned Chicken s","seasoned chicken s","Seasoned Chicken","seasoned chicken","Seasoned Chickens","seasoned chickens"
option-name,"Ground Beef   ($1.00)*","Ground Beef   ($1.00)","ground beef   ($1.00)","Ground Beef   ($1.00)s","ground beef   ($1.00)s","Ground Beef","ground beef","Ground Beefs","ground beefs"
option-name,"Lamb   ($1.00)*","Lamb   ($1.00)","lamb   ($1.00)","Lamb   ($1.00)s","lamb   ($1.00)s","Lamb","lamb","Lambs","lambs"
option-name,"Vegan   ($10.95)*","Vegan   ($10.95)","vegan   ($10.95)","Vegan   ($10.95)s","vegan   ($10.95)s","Vegan","vegan","Vegans","vegans"
option-name,"Beef - Rare   ($10.95)*","Beef - Rare   ($10.95)","beef - rare   ($10.95)","Beef - Rare   ($10.95)s","beef - rare   ($10.95)s","Beef - Rare","beef - rare","Beef - Rares","beef - rares","Beef","beef","Beefs","beefs"
option-name,"Beef - Medium Rare   ($10.95)*","Beef - Medium Rare   ($10.95)","beef - medium rare   ($10.95)","Beef - Medium Rare   ($10.95)s","beef - medium rare   ($10.95)s","Beef - Medium Rare","beef - medium rare","Beef - Medium Rares","beef - medium rares","Beef","beef","Beefs","beefs"
option-name,"Beef - Medium   ($10.95)*","Beef - Medium   ($10.95)","beef - medium   ($10.95)","Beef - Medium   ($10.95)s","beef - medium   ($10.95)s","Beef - Medium","beef - medium","Beef - Mediums","beef - mediums","Beef","beef","Beefs","beefs"
option-name,"Beef - Medium Well   ($10.95)*","Beef - Medium Well   ($10.95)","beef - medium well   ($10.95)","Beef - Medium Well   ($10.95)s","beef - medium well   ($10.95)s","Beef - Medium Well","beef - medium well","Beef - Medium Wells","beef - medium wells","Beef","beef","Beefs","beefs"
option-name,"Beef - Well Done   ($10.95)*","Beef - Well Done   ($10.95)","beef - well done   ($10.95)","Beef - Well Done   ($10.95)s","beef - well done   ($10.95)s","Beef - Well Done","beef - well done","Beef - Well Dones","beef - well dones","Beef","beef","Beefs","beefs"
option-name,"Lamb   ($11.95)*","Lamb   ($11.95)","lamb   ($11.95)","Lamb   ($11.95)s","lamb   ($11.95)s","Lamb","lamb","Lambs","lambs"
option-name,"Add Patty   ($2.50)*","Add Patty   ($2.50)","add patty   ($2.50)","Add Patty   ($2.50)s","add patty   ($2.50)s","Add Patty","add patty","Add Pattys","add pattys"
option-name,"French Fries*","French Fries","french fries","French Frie","french frie"
option-name,"Sweet Potato Fries *","Sweet Potato Fries ","sweet potato fries ","Sweet Potato Fries s","sweet potato fries s","Sweet Potato Fries","sweet potato fries","Sweet Potato Frie","sweet potato frie"
option-name,"Beef Balls*","Beef Balls","beef balls","Beef Ball","beef ball"
option-name,"Veggie*","Veggie","veggie","Veggies","veggies"
option-name,"Chicken   ($1.00)*","Chicken   ($1.00)","chicken   ($1.00)","Chicken   ($1.00)s","chicken   ($1.00)s","Chicken","chicken","Chickens","chickens"
option-name,"Fish   ($2.00)*","Fish   ($2.00)","fish   ($2.00)","Fish   ($2.00)s","fish   ($2.00)s","Fish","fish","Fishs","fishs"
option-name,"Lady\\'s Small (Size 2-4)*","Lady\\'s Small (Size 2-4)","lady\\'s small (size 2-4)","Lady\\'s Small (Size 2-4)s","lady\\'s small (size 2-4)s","Lady's Small","lady's small","Lady's Smalls","lady's smalls","Lady","lady","Ladys","ladys"
option-name,"Lady\\'s Medium (Size 5-7)*","Lady\\'s Medium (Size 5-7)","lady\\'s medium (size 5-7)","Lady\\'s Medium (Size 5-7)s","lady\\'s medium (size 5-7)s","Lady's Medium","lady's medium","Lady's Mediums","lady's mediums","Lady","lady","Ladys","ladys"
option-name,"Lady\\'s Large (Size 8-10)*","Lady\\'s Large (Size 8-10)","lady\\'s large (size 8-10)","Lady\\'s Large (Size 8-10)s","lady\\'s large (size 8-10)s","Lady's Large","lady's large","Lady's Larges","lady's larges","Lady","lady","Ladys","ladys"
option-name,"Men\\'s Medium*","Men\\'s Medium","men\\'s medium","Men\\'s Mediums","men\\'s mediums","Men's Medium","men's medium","Men's Mediums","men's mediums","Men","men"
option-name,"Men\\'s Large*","Men\\'s Large","men\\'s large","Men\\'s Larges","men\\'s larges","Men's Large","men's large","Men's Larges","men's larges","Men","men"
option-name,"Men\\'s XL*","Men\\'s XL","men\\'s xl","Men\\'s XLs","men\\'s xls","Men's XL","men's xl","Men's XLs","men's xls","Men","men"
option-name,"Men\\'s XXL*","Men\\'s XXL","men\\'s xxl","Men\\'s XXLs","men\\'s xxls","Men's XXL","men's xxl","Men's XXLs","men's xxls","Men","men"
option-name,"Men\\'s XXXL*","Men\\'s XXXL","men\\'s xxxl","Men\\'s XXXLs","men\\'s xxxls","Men's XXXL","men's xxxl","Men's XXXLs","men's xxxls","Men","men"
option-name,"Olives (First Pizza)*","Olives (First Pizza)","olives (first pizza)","Olives (First Pizza)s","olives (first pizza)s","Olives","olives","Olive","olive"
option-name,"Jalapenos (First Pizza)*","Jalapenos (First Pizza)","jalapenos (first pizza)","Jalapenos (First Pizza)s","jalapenos (first pizza)s","Jalapenos","jalapenos","Jalapeno","jalapeno"
option-name,"Pepperoni (First Pizza)*","Pepperoni (First Pizza)","pepperoni (first pizza)","Pepperoni (First Pizza)s","pepperoni (first pizza)s","Pepperoni","pepperoni","Pepperonis","pepperonis"
option-name,"Pineapple (First Pizza)*","Pineapple (First Pizza)","pineapple (first pizza)","Pineapple (First Pizza)s","pineapple (first pizza)s","Pineapple","pineapple","Pineapples","pineapples"
option-name,"Salami (First Pizza)*","Salami (First Pizza)","salami (first pizza)","Salami (First Pizza)s","salami (first pizza)s","Salami","salami","Salamis","salamis"
option-name,"Italian Sausage (First Pizza)*","Italian Sausage (First Pizza)","italian sausage (first pizza)","Italian Sausage (First Pizza)s","italian sausage (first pizza)s","Italian Sausage","italian sausage","Italian Sausages","italian sausages"
option-name,"Ricotta Cheese (First Pizza)*","Ricotta Cheese (First Pizza)","ricotta cheese (first pizza)","Ricotta Cheese (First Pizza)s","ricotta cheese (first pizza)s","Ricotta Cheese","ricotta cheese","Ricotta Cheeses","ricotta cheeses"
option-name,"Baby Clams (First Pizza)*","Baby Clams (First Pizza)","baby clams (first pizza)","Baby Clams (First Pizza)s","baby clams (first pizza)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Canadian Bacon (First Pizza)*","Canadian Bacon (First Pizza)","canadian bacon (first pizza)","Canadian Bacon (First Pizza)s","canadian bacon (first pizza)s","Canadian Bacon","canadian bacon","Canadian Bacons","canadian bacons"
option-name,"Bell Peppers (First Pizza)*","Bell Peppers (First Pizza)","bell peppers (first pizza)","Bell Peppers (First Pizza)s","bell peppers (first pizza)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Feta Cheese (First Pizza)*","Feta Cheese (First Pizza)","feta cheese (first pizza)","Feta Cheese (First Pizza)s","feta cheese (first pizza)s","Feta Cheese","feta cheese","Feta Cheeses","feta cheeses"
option-name,"Spinach (First Pizza)*","Spinach (First Pizza)","spinach (first pizza)","Spinach (First Pizza)s","spinach (first pizza)s","Spinach","spinach","Spinachs","spinachs"
option-name,"Tomatoes (First Pizza)*","Tomatoes (First Pizza)","tomatoes (first pizza)","Tomatoes (First Pizza)s","tomatoes (first pizza)s","Tomatoes","tomatoes","Tomatoe","tomatoe"
option-name,"Fresh Garlic (First Pizza)*","Fresh Garlic (First Pizza)","fresh garlic (first pizza)","Fresh Garlic (First Pizza)s","fresh garlic (first pizza)s","Fresh Garlic","fresh garlic","Fresh Garlics","fresh garlics"
option-name,"Mushrooms (First Pizza)*","Mushrooms (First Pizza)","mushrooms (first pizza)","Mushrooms (First Pizza)s","mushrooms (first pizza)s","Mushrooms","mushrooms","Mushroom","mushroom"
option-name,"Beef (First Pizza)*","Beef (First Pizza)","beef (first pizza)","Beef (First Pizza)s","beef (first pizza)s","Beef","beef","Beefs","beefs"
option-name,"Red Onion (First Pizza)*","Red Onion (First Pizza)","red onion (first pizza)","Red Onion (First Pizza)s","red onion (first pizza)s","Red Onion","red onion","Red Onions","red onions"
option-name,"Pesto Sauce (First Pizza)*","Pesto Sauce (First Pizza)","pesto sauce (first pizza)","Pesto Sauce (First Pizza)s","pesto sauce (first pizza)s","Pesto Sauce","pesto sauce","Pesto Sauces","pesto sauces"
option-name,"Basil (First Pizza)*","Basil (First Pizza)","basil (first pizza)","Basil (First Pizza)s","basil (first pizza)s","Basil","basil","Basils","basils"
option-name,"Anchovies (First Pizza)   ($1.90)*","Anchovies (First Pizza)   ($1.90)","anchovies (first pizza)   ($1.90)","Anchovies (First Pizza)   ($1.90)s","anchovies (first pizza)   ($1.90)s","Anchovies","anchovies","Anchovie","anchovie"
option-name,"Sun-Dried Tomatoes (First Pizza)   ($1.90)*","Sun-Dried Tomatoes (First Pizza)   ($1.90)","sun-dried tomatoes (first pizza)   ($1.90)","Sun-Dried Tomatoes (First Pizza)   ($1.90)s","sun-dried tomatoes (first pizza)   ($1.90)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto (First Pizza)   ($1.90)*","Pesto (First Pizza)   ($1.90)","pesto (first pizza)   ($1.90)","Pesto (First Pizza)   ($1.90)s","pesto (first pizza)   ($1.90)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke (First Pizza)   ($1.90)*","Artichoke (First Pizza)   ($1.90)","artichoke (first pizza)   ($1.90)","Artichoke (First Pizza)   ($1.90)s","artichoke (first pizza)   ($1.90)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Chicken (First Pizza)   ($1.90)*","Chicken (First Pizza)   ($1.90)","chicken (first pizza)   ($1.90)","Chicken (First Pizza)   ($1.90)s","chicken (first pizza)   ($1.90)s","Chicken","chicken","Chickens","chickens"
option-name,"Olives (First Pizza)   ($1.90)*","Olives (First Pizza)   ($1.90)","olives (first pizza)   ($1.90)","Olives (First Pizza)   ($1.90)s","olives (first pizza)   ($1.90)s","Olives","olives","Olive","olive"
option-name,"Jalapenos (First Pizza)   ($1.90)*","Jalapenos (First Pizza)   ($1.90)","jalapenos (first pizza)   ($1.90)","Jalapenos (First Pizza)   ($1.90)s","jalapenos (first pizza)   ($1.90)s","Jalapenos","jalapenos","Jalapeno","jalapeno"
option-name,"Pepperoni (First Pizza)   ($1.90)*","Pepperoni (First Pizza)   ($1.90)","pepperoni (first pizza)   ($1.90)","Pepperoni (First Pizza)   ($1.90)s","pepperoni (first pizza)   ($1.90)s","Pepperoni","pepperoni","Pepperonis","pepperonis"
option-name,"Pineapple (First Pizza)   ($1.90)*","Pineapple (First Pizza)   ($1.90)","pineapple (first pizza)   ($1.90)","Pineapple (First Pizza)   ($1.90)s","pineapple (first pizza)   ($1.90)s","Pineapple","pineapple","Pineapples","pineapples"
option-name,"Salami (First Pizza)   ($1.90)*","Salami (First Pizza)   ($1.90)","salami (first pizza)   ($1.90)","Salami (First Pizza)   ($1.90)s","salami (first pizza)   ($1.90)s","Salami","salami","Salamis","salamis"
option-name,"Italian Sausage (First Pizza)   ($1.90)*","Italian Sausage (First Pizza)   ($1.90)","italian sausage (first pizza)   ($1.90)","Italian Sausage (First Pizza)   ($1.90)s","italian sausage (first pizza)   ($1.90)s","Italian Sausage","italian sausage","Italian Sausages","italian sausages"
option-name,"Ricotta Cheese (First Pizza)   ($1.90)*","Ricotta Cheese (First Pizza)   ($1.90)","ricotta cheese (first pizza)   ($1.90)","Ricotta Cheese (First Pizza)   ($1.90)s","ricotta cheese (first pizza)   ($1.90)s","Ricotta Cheese","ricotta cheese","Ricotta Cheeses","ricotta cheeses"
option-name,"Baby Clams (First Pizza)   ($1.90)*","Baby Clams (First Pizza)   ($1.90)","baby clams (first pizza)   ($1.90)","Baby Clams (First Pizza)   ($1.90)s","baby clams (first pizza)   ($1.90)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Canadian Bacon (First Pizza)   ($1.90)*","Canadian Bacon (First Pizza)   ($1.90)","canadian bacon (first pizza)   ($1.90)","Canadian Bacon (First Pizza)   ($1.90)s","canadian bacon (first pizza)   ($1.90)s","Canadian Bacon","canadian bacon","Canadian Bacons","canadian bacons"
option-name,"Bell Peppers (First Pizza)   ($1.90)*","Bell Peppers (First Pizza)   ($1.90)","bell peppers (first pizza)   ($1.90)","Bell Peppers (First Pizza)   ($1.90)s","bell peppers (first pizza)   ($1.90)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Feta Cheese (First Pizza)   ($1.90)*","Feta Cheese (First Pizza)   ($1.90)","feta cheese (first pizza)   ($1.90)","Feta Cheese (First Pizza)   ($1.90)s","feta cheese (first pizza)   ($1.90)s","Feta Cheese","feta cheese","Feta Cheeses","feta cheeses"
option-name,"Spinach (First Pizza)   ($1.90)*","Spinach (First Pizza)   ($1.90)","spinach (first pizza)   ($1.90)","Spinach (First Pizza)   ($1.90)s","spinach (first pizza)   ($1.90)s","Spinach","spinach","Spinachs","spinachs"
option-name,"Tomatoes (First Pizza)   ($1.90)*","Tomatoes (First Pizza)   ($1.90)","tomatoes (first pizza)   ($1.90)","Tomatoes (First Pizza)   ($1.90)s","tomatoes (first pizza)   ($1.90)s","Tomatoes","tomatoes","Tomatoe","tomatoe"
option-name,"Fresh Garlic (First Pizza)   ($1.90)*","Fresh Garlic (First Pizza)   ($1.90)","fresh garlic (first pizza)   ($1.90)","Fresh Garlic (First Pizza)   ($1.90)s","fresh garlic (first pizza)   ($1.90)s","Fresh Garlic","fresh garlic","Fresh Garlics","fresh garlics"
option-name,"Mushrooms (First Pizza)   ($1.90)*","Mushrooms (First Pizza)   ($1.90)","mushrooms (first pizza)   ($1.90)","Mushrooms (First Pizza)   ($1.90)s","mushrooms (first pizza)   ($1.90)s","Mushrooms","mushrooms","Mushroom","mushroom"
option-name,"Beef (First Pizza)   ($1.90)*","Beef (First Pizza)   ($1.90)","beef (first pizza)   ($1.90)","Beef (First Pizza)   ($1.90)s","beef (first pizza)   ($1.90)s","Beef","beef","Beefs","beefs"
option-name,"Red Onion (First Pizza)   ($1.90)*","Red Onion (First Pizza)   ($1.90)","red onion (first pizza)   ($1.90)","Red Onion (First Pizza)   ($1.90)s","red onion (first pizza)   ($1.90)s","Red Onion","red onion","Red Onions","red onions"
option-name,"Pesto Sauce (First Pizza)   ($1.90)*","Pesto Sauce (First Pizza)   ($1.90)","pesto sauce (first pizza)   ($1.90)","Pesto Sauce (First Pizza)   ($1.90)s","pesto sauce (first pizza)   ($1.90)s","Pesto Sauce","pesto sauce","Pesto Sauces","pesto sauces"
option-name,"Basil (First Pizza)   ($1.90)*","Basil (First Pizza)   ($1.90)","basil (first pizza)   ($1.90)","Basil (First Pizza)   ($1.90)s","basil (first pizza)   ($1.90)s","Basil","basil","Basils","basils"
option-name,"Anchovies (First Pizza)   ($3.80)*","Anchovies (First Pizza)   ($3.80)","anchovies (first pizza)   ($3.80)","Anchovies (First Pizza)   ($3.80)s","anchovies (first pizza)   ($3.80)s","Anchovies","anchovies","Anchovie","anchovie"
option-name,"Sun-Dried Tomatoes (First Pizza)   ($3.80)*","Sun-Dried Tomatoes (First Pizza)   ($3.80)","sun-dried tomatoes (first pizza)   ($3.80)","Sun-Dried Tomatoes (First Pizza)   ($3.80)s","sun-dried tomatoes (first pizza)   ($3.80)s","Sun-Dried Tomatoes","sun-dried tomatoes","Sun-Dried Tomatoe","sun-dried tomatoe","Sun","sun"
option-name,"Pesto (First Pizza)   ($3.80)*","Pesto (First Pizza)   ($3.80)","pesto (first pizza)   ($3.80)","Pesto (First Pizza)   ($3.80)s","pesto (first pizza)   ($3.80)s","Pesto","pesto","Pestos","pestos"
option-name,"Artichoke (First Pizza)   ($3.80)*","Artichoke (First Pizza)   ($3.80)","artichoke (first pizza)   ($3.80)","Artichoke (First Pizza)   ($3.80)s","artichoke (first pizza)   ($3.80)s","Artichoke","artichoke","Artichokes","artichokes"
option-name,"Chicken (First Pizza)   ($3.80)*","Chicken (First Pizza)   ($3.80)","chicken (first pizza)   ($3.80)","Chicken (First Pizza)   ($3.80)s","chicken (first pizza)   ($3.80)s","Chicken","chicken","Chickens","chickens"
option-name,"Olives (Second Pizza)*","Olives (Second Pizza)","olives (second pizza)","Olives (Second Pizza)s","olives (second pizza)s","Olives","olives","Olive","olive"
option-name,"Jalapenos (Second Pizza)*","Jalapenos (Second Pizza)","jalapenos (second pizza)","Jalapenos (Second Pizza)s","jalapenos (second pizza)s","Jalapenos","jalapenos","Jalapeno","jalapeno"
option-name,"Pepperoni (Second Pizza)*","Pepperoni (Second Pizza)","pepperoni (second pizza)","Pepperoni (Second Pizza)s","pepperoni (second pizza)s","Pepperoni","pepperoni","Pepperonis","pepperonis"
option-name,"Pineapple (Second Pizza)*","Pineapple (Second Pizza)","pineapple (second pizza)","Pineapple (Second Pizza)s","pineapple (second pizza)s","Pineapple","pineapple","Pineapples","pineapples"
option-name,"Salami (Second Pizza)*","Salami (Second Pizza)","salami (second pizza)","Salami (Second Pizza)s","salami (second pizza)s","Salami","salami","Salamis","salamis"
option-name,"Italian Sausage (Second Pizza)*","Italian Sausage (Second Pizza)","italian sausage (second pizza)","Italian Sausage (Second Pizza)s","italian sausage (second pizza)s","Italian Sausage","italian sausage","Italian Sausages","italian sausages"
option-name,"Ricotta Cheese (Second Pizza)*","Ricotta Cheese (Second Pizza)","ricotta cheese (second pizza)","Ricotta Cheese (Second Pizza)s","ricotta cheese (second pizza)s","Ricotta Cheese","ricotta cheese","Ricotta Cheeses","ricotta cheeses"
option-name,"Baby Clams (Second Pizza)*","Baby Clams (Second Pizza)","baby clams (second pizza)","Baby Clams (Second Pizza)s","baby clams (second pizza)s","Baby Clams","baby clams","Baby Clam","baby clam"
option-name,"Canadian Bacon (Second Pizza)*","Canadian Bacon (Second Pizza)","canadian bacon (second pizza)","Canadian Bacon (Second Pizza)s","canadian bacon (second pizza)s","Canadian Bacon","canadian bacon","Canadian Bacons","canadian bacons"
option-name,"Bell Peppers (Second Pizza)*","Bell Peppers (Second Pizza)","bell peppers (second pizza)","Bell Peppers (Second Pizza)s","bell peppers (second pizza)s","Bell Peppers","bell peppers","Bell Pepper","bell pepper"
option-name,"Feta Cheese (Second Pizza)*","Feta Cheese (Second Pizza)","feta cheese (second pizza)","Feta Cheese (Second Pizza)s","feta cheese (second pizza)s","Feta Cheese","feta cheese","Feta Cheeses","feta cheeses"
option-name,"Spinach (Second Pizza)*","Spinach (Second Pizza)","spinach (second pizza)","Spinach (Second Pizza)s","spinach (second pizza)s","Spinach","spinach","Spinachs","spinachs"
